store_id,uniq_id,inventory
3128,807ff51bf7dff5e5d7244fdec85a4ad6,10
3278,807ff51bf7dff5e5d7244fdec85a4ad6,7
3351,807ff51bf7dff5e5d7244fdec85a4ad6,6
3597,807ff51bf7dff5e5d7244fdec85a4ad6,3
3720,807ff51bf7dff5e5d7244fdec85a4ad6,10
3867,807ff51bf7dff5e5d7244fdec85a4ad6,9
4023,807ff51bf7dff5e5d7244fdec85a4ad6,10
4024,807ff51bf7dff5e5d7244fdec85a4ad6,4
4033,807ff51bf7dff5e5d7244fdec85a4ad6,4
4163,807ff51bf7dff5e5d7244fdec85a4ad6,8
836,f824e4157718837799b5f6dff4af2090,8
1069,f824e4157718837799b5f6dff4af2090,6
1325,f824e4157718837799b5f6dff4af2090,4
1583,f824e4157718837799b5f6dff4af2090,5
1498,f824e4157718837799b5f6dff4af2090,3
1499,f824e4157718837799b5f6dff4af2090,10
1518,f824e4157718837799b5f6dff4af2090,9
1771,f824e4157718837799b5f6dff4af2090,9
2185,f824e4157718837799b5f6dff4af2090,2
2338,f824e4157718837799b5f6dff4af2090,1
2437,f824e4157718837799b5f6dff4af2090,9
2689,f824e4157718837799b5f6dff4af2090,10
3039,f824e4157718837799b5f6dff4af2090,0
3040,f824e4157718837799b5f6dff4af2090,1
3042,f824e4157718837799b5f6dff4af2090,4
3051,f824e4157718837799b5f6dff4af2090,10
3128,f824e4157718837799b5f6dff4af2090,6
3278,f824e4157718837799b5f6dff4af2090,1
3351,f824e4157718837799b5f6dff4af2090,7
3597,f824e4157718837799b5f6dff4af2090,5
3720,f824e4157718837799b5f6dff4af2090,8
3867,f824e4157718837799b5f6dff4af2090,10
4023,f824e4157718837799b5f6dff4af2090,1
4024,f824e4157718837799b5f6dff4af2090,1
4033,f824e4157718837799b5f6dff4af2090,1
4163,f824e4157718837799b5f6dff4af2090,3
836,5e7727937deee143192e4c4d0c08bf6b,7
1069,5e7727937deee143192e4c4d0c08bf6b,8
1325,5e7727937deee143192e4c4d0c08bf6b,9
1583,5e7727937deee143192e4c4d0c08bf6b,6
1498,5e7727937deee143192e4c4d0c08bf6b,6
1499,5e7727937deee143192e4c4d0c08bf6b,8
1518,5e7727937deee143192e4c4d0c08bf6b,4
1771,5e7727937deee143192e4c4d0c08bf6b,3
2185,5e7727937deee143192e4c4d0c08bf6b,7
2338,5e7727937deee143192e4c4d0c08bf6b,8
2437,5e7727937deee143192e4c4d0c08bf6b,9
2689,5e7727937deee143192e4c4d0c08bf6b,9
3039,5e7727937deee143192e4c4d0c08bf6b,2
3040,5e7727937deee143192e4c4d0c08bf6b,9
3042,5e7727937deee143192e4c4d0c08bf6b,10
3051,5e7727937deee143192e4c4d0c08bf6b,2
3128,5e7727937deee143192e4c4d0c08bf6b,4
3278,5e7727937deee143192e4c4d0c08bf6b,2
3351,5e7727937deee143192e4c4d0c08bf6b,0
3597,5e7727937deee143192e4c4d0c08bf6b,10
3720,5e7727937deee143192e4c4d0c08bf6b,7
3867,5e7727937deee143192e4c4d0c08bf6b,6
4023,5e7727937deee143192e4c4d0c08bf6b,0
4024,5e7727937deee143192e4c4d0c08bf6b,7
4033,5e7727937deee143192e4c4d0c08bf6b,0
4163,5e7727937deee143192e4c4d0c08bf6b,4
836,d7d227a332e821d93988d6196dae0045,1
1069,d7d227a332e821d93988d6196dae0045,9
1325,d7d227a332e821d93988d6196dae0045,3
1583,d7d227a332e821d93988d6196dae0045,9
1498,d7d227a332e821d93988d6196dae0045,3
1499,d7d227a332e821d93988d6196dae0045,0
1518,d7d227a332e821d93988d6196dae0045,5
1771,d7d227a332e821d93988d6196dae0045,7
2185,d7d227a332e821d93988d6196dae0045,9
2338,d7d227a332e821d93988d6196dae0045,5
2437,d7d227a332e821d93988d6196dae0045,9
2689,d7d227a332e821d93988d6196dae0045,0
3039,d7d227a332e821d93988d6196dae0045,10
3040,d7d227a332e821d93988d6196dae0045,3
3042,d7d227a332e821d93988d6196dae0045,9
3051,d7d227a332e821d93988d6196dae0045,4
3128,d7d227a332e821d93988d6196dae0045,6
3278,d7d227a332e821d93988d6196dae0045,5
3351,d7d227a332e821d93988d6196dae0045,9
3597,d7d227a332e821d93988d6196dae0045,6
3720,d7d227a332e821d93988d6196dae0045,9
3867,d7d227a332e821d93988d6196dae0045,8
4023,d7d227a332e821d93988d6196dae0045,3
4024,d7d227a332e821d93988d6196dae0045,5
4033,d7d227a332e821d93988d6196dae0045,3
4163,d7d227a332e821d93988d6196dae0045,3
836,7ded6623a75071a956795ab9da590615,10
1069,7ded6623a75071a956795ab9da590615,1
1325,7ded6623a75071a956795ab9da590615,3
1583,7ded6623a75071a956795ab9da590615,8
1498,7ded6623a75071a956795ab9da590615,8
1499,7ded6623a75071a956795ab9da590615,3
1518,7ded6623a75071a956795ab9da590615,4
1771,7ded6623a75071a956795ab9da590615,6
2185,7ded6623a75071a956795ab9da590615,7
2338,7ded6623a75071a956795ab9da590615,7
2437,7ded6623a75071a956795ab9da590615,4
2689,7ded6623a75071a956795ab9da590615,6
3039,7ded6623a75071a956795ab9da590615,10
3040,7ded6623a75071a956795ab9da590615,2
3042,7ded6623a75071a956795ab9da590615,3
3051,7ded6623a75071a956795ab9da590615,7
3128,7ded6623a75071a956795ab9da590615,5
3278,7ded6623a75071a956795ab9da590615,10
3351,7ded6623a75071a956795ab9da590615,2
3597,7ded6623a75071a956795ab9da590615,5
3720,7ded6623a75071a956795ab9da590615,1
3867,7ded6623a75071a956795ab9da590615,4
4023,7ded6623a75071a956795ab9da590615,3
4024,7ded6623a75071a956795ab9da590615,5
4033,7ded6623a75071a956795ab9da590615,7
4163,7ded6623a75071a956795ab9da590615,5
836,e0e978dca4fa843a496a4ec9fd637915,0
1069,e0e978dca4fa843a496a4ec9fd637915,8
1325,e0e978dca4fa843a496a4ec9fd637915,9
1583,e0e978dca4fa843a496a4ec9fd637915,7
1498,e0e978dca4fa843a496a4ec9fd637915,5
1499,e0e978dca4fa843a496a4ec9fd637915,5
1518,e0e978dca4fa843a496a4ec9fd637915,1
1771,e0e978dca4fa843a496a4ec9fd637915,1
2185,e0e978dca4fa843a496a4ec9fd637915,10
2338,e0e978dca4fa843a496a4ec9fd637915,8
2437,e0e978dca4fa843a496a4ec9fd637915,7
2689,e0e978dca4fa843a496a4ec9fd637915,1
3039,e0e978dca4fa843a496a4ec9fd637915,6
3040,e0e978dca4fa843a496a4ec9fd637915,5
3042,e0e978dca4fa843a496a4ec9fd637915,7
3051,e0e978dca4fa843a496a4ec9fd637915,3
3128,e0e978dca4fa843a496a4ec9fd637915,7
3278,e0e978dca4fa843a496a4ec9fd637915,8
3351,e0e978dca4fa843a496a4ec9fd637915,2
3597,e0e978dca4fa843a496a4ec9fd637915,0
3720,e0e978dca4fa843a496a4ec9fd637915,7
3867,e0e978dca4fa843a496a4ec9fd637915,1
4023,e0e978dca4fa843a496a4ec9fd637915,2
4024,e0e978dca4fa843a496a4ec9fd637915,1
4033,e0e978dca4fa843a496a4ec9fd637915,5
4163,e0e978dca4fa843a496a4ec9fd637915,8
836,1757dd89e4f1fea2450588c590ced278,10
1069,1757dd89e4f1fea2450588c590ced278,0
1325,1757dd89e4f1fea2450588c590ced278,3
1583,1757dd89e4f1fea2450588c590ced278,0
1498,1757dd89e4f1fea2450588c590ced278,5
1499,1757dd89e4f1fea2450588c590ced278,2
1518,1757dd89e4f1fea2450588c590ced278,8
1771,1757dd89e4f1fea2450588c590ced278,9
2185,1757dd89e4f1fea2450588c590ced278,1
2338,1757dd89e4f1fea2450588c590ced278,6
2437,1757dd89e4f1fea2450588c590ced278,7
2689,1757dd89e4f1fea2450588c590ced278,5
3039,1757dd89e4f1fea2450588c590ced278,7
3040,1757dd89e4f1fea2450588c590ced278,8
3042,1757dd89e4f1fea2450588c590ced278,2
3051,1757dd89e4f1fea2450588c590ced278,7
3128,1757dd89e4f1fea2450588c590ced278,0
3278,1757dd89e4f1fea2450588c590ced278,0
3351,1757dd89e4f1fea2450588c590ced278,0
3597,1757dd89e4f1fea2450588c590ced278,6
3720,1757dd89e4f1fea2450588c590ced278,10
3867,1757dd89e4f1fea2450588c590ced278,4
4023,1757dd89e4f1fea2450588c590ced278,10
4024,1757dd89e4f1fea2450588c590ced278,3
4033,1757dd89e4f1fea2450588c590ced278,8
4163,1757dd89e4f1fea2450588c590ced278,5
836,f8ec0ae76def56a21055140fa16889da,7
1069,f8ec0ae76def56a21055140fa16889da,6
1325,f8ec0ae76def56a21055140fa16889da,1
1583,f8ec0ae76def56a21055140fa16889da,9
1498,f8ec0ae76def56a21055140fa16889da,1
1499,f8ec0ae76def56a21055140fa16889da,7
1518,f8ec0ae76def56a21055140fa16889da,6
1771,f8ec0ae76def56a21055140fa16889da,10
2185,f8ec0ae76def56a21055140fa16889da,2
2338,f8ec0ae76def56a21055140fa16889da,4
2437,f8ec0ae76def56a21055140fa16889da,0
2689,f8ec0ae76def56a21055140fa16889da,5
3039,f8ec0ae76def56a21055140fa16889da,4
3040,f8ec0ae76def56a21055140fa16889da,1
3042,f8ec0ae76def56a21055140fa16889da,6
3051,f8ec0ae76def56a21055140fa16889da,1
3128,f8ec0ae76def56a21055140fa16889da,0
3278,f8ec0ae76def56a21055140fa16889da,0
3351,f8ec0ae76def56a21055140fa16889da,0
3597,f8ec0ae76def56a21055140fa16889da,7
3720,f8ec0ae76def56a21055140fa16889da,0
3867,f8ec0ae76def56a21055140fa16889da,9
4023,f8ec0ae76def56a21055140fa16889da,0
4024,f8ec0ae76def56a21055140fa16889da,10
4033,f8ec0ae76def56a21055140fa16889da,4
4163,f8ec0ae76def56a21055140fa16889da,0
836,ec24bb36edbf562663082ec938040daa,5
1069,ec24bb36edbf562663082ec938040daa,6
1325,ec24bb36edbf562663082ec938040daa,5
1583,ec24bb36edbf562663082ec938040daa,3
1498,ec24bb36edbf562663082ec938040daa,2
1499,ec24bb36edbf562663082ec938040daa,1
1518,ec24bb36edbf562663082ec938040daa,4
1771,ec24bb36edbf562663082ec938040daa,5
2185,ec24bb36edbf562663082ec938040daa,0
2338,ec24bb36edbf562663082ec938040daa,4
2437,ec24bb36edbf562663082ec938040daa,10
2689,ec24bb36edbf562663082ec938040daa,1
3039,ec24bb36edbf562663082ec938040daa,2
3040,ec24bb36edbf562663082ec938040daa,0
3042,ec24bb36edbf562663082ec938040daa,8
3051,ec24bb36edbf562663082ec938040daa,7
3128,ec24bb36edbf562663082ec938040daa,4
3278,ec24bb36edbf562663082ec938040daa,10
3351,ec24bb36edbf562663082ec938040daa,7
3597,ec24bb36edbf562663082ec938040daa,4
3720,ec24bb36edbf562663082ec938040daa,7
3867,ec24bb36edbf562663082ec938040daa,2
4023,ec24bb36edbf562663082ec938040daa,10
4024,ec24bb36edbf562663082ec938040daa,3
4033,ec24bb36edbf562663082ec938040daa,9
4163,ec24bb36edbf562663082ec938040daa,8
836,8f55c669894102cd0ca2fe1f2582ee3b,8
1069,8f55c669894102cd0ca2fe1f2582ee3b,10
1325,8f55c669894102cd0ca2fe1f2582ee3b,5
1583,8f55c669894102cd0ca2fe1f2582ee3b,2
1498,8f55c669894102cd0ca2fe1f2582ee3b,0
1499,8f55c669894102cd0ca2fe1f2582ee3b,6
1518,8f55c669894102cd0ca2fe1f2582ee3b,3
1771,8f55c669894102cd0ca2fe1f2582ee3b,9
2185,8f55c669894102cd0ca2fe1f2582ee3b,0
2338,8f55c669894102cd0ca2fe1f2582ee3b,3
2437,8f55c669894102cd0ca2fe1f2582ee3b,9
2689,8f55c669894102cd0ca2fe1f2582ee3b,1
3039,8f55c669894102cd0ca2fe1f2582ee3b,0
3040,8f55c669894102cd0ca2fe1f2582ee3b,8
3042,8f55c669894102cd0ca2fe1f2582ee3b,2
3051,8f55c669894102cd0ca2fe1f2582ee3b,7
3128,8f55c669894102cd0ca2fe1f2582ee3b,3
3278,8f55c669894102cd0ca2fe1f2582ee3b,3
3351,8f55c669894102cd0ca2fe1f2582ee3b,2
3597,8f55c669894102cd0ca2fe1f2582ee3b,7
3720,8f55c669894102cd0ca2fe1f2582ee3b,7
3867,8f55c669894102cd0ca2fe1f2582ee3b,10
4023,8f55c669894102cd0ca2fe1f2582ee3b,3
4024,8f55c669894102cd0ca2fe1f2582ee3b,9
4033,8f55c669894102cd0ca2fe1f2582ee3b,10
4163,8f55c669894102cd0ca2fe1f2582ee3b,6
836,182d802b03f236846645ee17195a53fe,2
1069,182d802b03f236846645ee17195a53fe,5
1325,182d802b03f236846645ee17195a53fe,7
1583,182d802b03f236846645ee17195a53fe,8
1498,182d802b03f236846645ee17195a53fe,8
1499,182d802b03f236846645ee17195a53fe,5
1518,182d802b03f236846645ee17195a53fe,9
1771,182d802b03f236846645ee17195a53fe,3
2185,182d802b03f236846645ee17195a53fe,4
2338,182d802b03f236846645ee17195a53fe,4
2437,182d802b03f236846645ee17195a53fe,2
2689,182d802b03f236846645ee17195a53fe,5
3039,182d802b03f236846645ee17195a53fe,5
3040,182d802b03f236846645ee17195a53fe,4
3042,182d802b03f236846645ee17195a53fe,3
3051,182d802b03f236846645ee17195a53fe,3
3128,182d802b03f236846645ee17195a53fe,3
3278,182d802b03f236846645ee17195a53fe,2
3351,182d802b03f236846645ee17195a53fe,5
3597,182d802b03f236846645ee17195a53fe,3
3720,182d802b03f236846645ee17195a53fe,7
3867,182d802b03f236846645ee17195a53fe,4
4023,182d802b03f236846645ee17195a53fe,9
4024,182d802b03f236846645ee17195a53fe,3
4033,182d802b03f236846645ee17195a53fe,1
4163,182d802b03f236846645ee17195a53fe,7
836,07f4e1e088d9ce71652f3a32d5ce920b,5
1069,07f4e1e088d9ce71652f3a32d5ce920b,8
1325,07f4e1e088d9ce71652f3a32d5ce920b,10
1583,07f4e1e088d9ce71652f3a32d5ce920b,7
1498,07f4e1e088d9ce71652f3a32d5ce920b,4
1499,07f4e1e088d9ce71652f3a32d5ce920b,0
1518,07f4e1e088d9ce71652f3a32d5ce920b,7
1771,07f4e1e088d9ce71652f3a32d5ce920b,9
2185,07f4e1e088d9ce71652f3a32d5ce920b,8
2338,07f4e1e088d9ce71652f3a32d5ce920b,0
2437,07f4e1e088d9ce71652f3a32d5ce920b,10
2689,07f4e1e088d9ce71652f3a32d5ce920b,0
3039,07f4e1e088d9ce71652f3a32d5ce920b,7
3040,07f4e1e088d9ce71652f3a32d5ce920b,6
3042,07f4e1e088d9ce71652f3a32d5ce920b,9
3051,07f4e1e088d9ce71652f3a32d5ce920b,9
3128,07f4e1e088d9ce71652f3a32d5ce920b,7
3278,07f4e1e088d9ce71652f3a32d5ce920b,9
3351,07f4e1e088d9ce71652f3a32d5ce920b,9
3597,07f4e1e088d9ce71652f3a32d5ce920b,1
3720,07f4e1e088d9ce71652f3a32d5ce920b,8
3867,07f4e1e088d9ce71652f3a32d5ce920b,5
4023,07f4e1e088d9ce71652f3a32d5ce920b,8
4024,07f4e1e088d9ce71652f3a32d5ce920b,0
4033,07f4e1e088d9ce71652f3a32d5ce920b,3
4163,07f4e1e088d9ce71652f3a32d5ce920b,7
836,9f5171fb83c3e796c9fa1b0a4a5e71cf,8
1069,9f5171fb83c3e796c9fa1b0a4a5e71cf,0
1325,9f5171fb83c3e796c9fa1b0a4a5e71cf,2
1583,9f5171fb83c3e796c9fa1b0a4a5e71cf,10
1498,9f5171fb83c3e796c9fa1b0a4a5e71cf,6
1499,9f5171fb83c3e796c9fa1b0a4a5e71cf,6
1518,9f5171fb83c3e796c9fa1b0a4a5e71cf,1
1771,9f5171fb83c3e796c9fa1b0a4a5e71cf,10
2185,9f5171fb83c3e796c9fa1b0a4a5e71cf,5
2338,9f5171fb83c3e796c9fa1b0a4a5e71cf,8
2437,9f5171fb83c3e796c9fa1b0a4a5e71cf,10
2689,9f5171fb83c3e796c9fa1b0a4a5e71cf,1
3039,9f5171fb83c3e796c9fa1b0a4a5e71cf,10
3040,9f5171fb83c3e796c9fa1b0a4a5e71cf,3
3042,9f5171fb83c3e796c9fa1b0a4a5e71cf,9
3051,9f5171fb83c3e796c9fa1b0a4a5e71cf,8
3128,9f5171fb83c3e796c9fa1b0a4a5e71cf,7
3278,9f5171fb83c3e796c9fa1b0a4a5e71cf,5
3351,9f5171fb83c3e796c9fa1b0a4a5e71cf,7
3597,9f5171fb83c3e796c9fa1b0a4a5e71cf,8
3720,9f5171fb83c3e796c9fa1b0a4a5e71cf,3
3867,9f5171fb83c3e796c9fa1b0a4a5e71cf,1
4023,9f5171fb83c3e796c9fa1b0a4a5e71cf,2
4024,9f5171fb83c3e796c9fa1b0a4a5e71cf,7
4033,9f5171fb83c3e796c9fa1b0a4a5e71cf,8
4163,9f5171fb83c3e796c9fa1b0a4a5e71cf,0
836,df5ec346264f68633b603f6bac0d3703,0
1069,df5ec346264f68633b603f6bac0d3703,10
1325,df5ec346264f68633b603f6bac0d3703,4
1583,df5ec346264f68633b603f6bac0d3703,5
1498,df5ec346264f68633b603f6bac0d3703,4
1499,df5ec346264f68633b603f6bac0d3703,3
1518,df5ec346264f68633b603f6bac0d3703,10
1771,df5ec346264f68633b603f6bac0d3703,10
2185,df5ec346264f68633b603f6bac0d3703,5
2338,df5ec346264f68633b603f6bac0d3703,5
2437,df5ec346264f68633b603f6bac0d3703,9
2689,df5ec346264f68633b603f6bac0d3703,4
3039,df5ec346264f68633b603f6bac0d3703,3
3040,df5ec346264f68633b603f6bac0d3703,2
3042,df5ec346264f68633b603f6bac0d3703,1
3051,df5ec346264f68633b603f6bac0d3703,3
3128,df5ec346264f68633b603f6bac0d3703,4
3278,df5ec346264f68633b603f6bac0d3703,8
3351,df5ec346264f68633b603f6bac0d3703,4
3597,df5ec346264f68633b603f6bac0d3703,10
3720,df5ec346264f68633b603f6bac0d3703,2
3867,df5ec346264f68633b603f6bac0d3703,1
4023,df5ec346264f68633b603f6bac0d3703,4
4024,df5ec346264f68633b603f6bac0d3703,0
4033,df5ec346264f68633b603f6bac0d3703,10
4163,df5ec346264f68633b603f6bac0d3703,1
836,482aa55e7301530487d900e0c062e527,3
1069,482aa55e7301530487d900e0c062e527,10
1325,482aa55e7301530487d900e0c062e527,5
1583,482aa55e7301530487d900e0c062e527,10
1498,482aa55e7301530487d900e0c062e527,2
1499,482aa55e7301530487d900e0c062e527,8
1518,482aa55e7301530487d900e0c062e527,8
1771,482aa55e7301530487d900e0c062e527,1
2185,482aa55e7301530487d900e0c062e527,4
2338,482aa55e7301530487d900e0c062e527,9
2437,482aa55e7301530487d900e0c062e527,2
2689,482aa55e7301530487d900e0c062e527,2
3039,482aa55e7301530487d900e0c062e527,8
3040,482aa55e7301530487d900e0c062e527,1
3042,482aa55e7301530487d900e0c062e527,9
3051,482aa55e7301530487d900e0c062e527,2
3128,482aa55e7301530487d900e0c062e527,4
3278,482aa55e7301530487d900e0c062e527,10
3351,482aa55e7301530487d900e0c062e527,10
3597,482aa55e7301530487d900e0c062e527,0
3720,482aa55e7301530487d900e0c062e527,8
3867,482aa55e7301530487d900e0c062e527,0
4023,482aa55e7301530487d900e0c062e527,5
4024,482aa55e7301530487d900e0c062e527,6
4033,482aa55e7301530487d900e0c062e527,2
4163,482aa55e7301530487d900e0c062e527,8
836,da672ee7fa57fc08e5f47bea60d74f1b,9
1069,da672ee7fa57fc08e5f47bea60d74f1b,10
1325,da672ee7fa57fc08e5f47bea60d74f1b,5
1583,da672ee7fa57fc08e5f47bea60d74f1b,10
1498,da672ee7fa57fc08e5f47bea60d74f1b,8
1499,da672ee7fa57fc08e5f47bea60d74f1b,3
1518,da672ee7fa57fc08e5f47bea60d74f1b,0
1771,da672ee7fa57fc08e5f47bea60d74f1b,1
2185,da672ee7fa57fc08e5f47bea60d74f1b,0
2338,da672ee7fa57fc08e5f47bea60d74f1b,6
2437,da672ee7fa57fc08e5f47bea60d74f1b,1
2689,da672ee7fa57fc08e5f47bea60d74f1b,0
3039,da672ee7fa57fc08e5f47bea60d74f1b,3
3040,da672ee7fa57fc08e5f47bea60d74f1b,10
3042,da672ee7fa57fc08e5f47bea60d74f1b,8
3051,da672ee7fa57fc08e5f47bea60d74f1b,10
3128,da672ee7fa57fc08e5f47bea60d74f1b,5
3278,da672ee7fa57fc08e5f47bea60d74f1b,7
3351,da672ee7fa57fc08e5f47bea60d74f1b,5
3597,da672ee7fa57fc08e5f47bea60d74f1b,9
3720,da672ee7fa57fc08e5f47bea60d74f1b,5
3867,da672ee7fa57fc08e5f47bea60d74f1b,10
4023,da672ee7fa57fc08e5f47bea60d74f1b,6
4024,da672ee7fa57fc08e5f47bea60d74f1b,3
4033,da672ee7fa57fc08e5f47bea60d74f1b,4
4163,da672ee7fa57fc08e5f47bea60d74f1b,8
836,8e96e0d3b48cf2f3b209f48fd3998ad6,2
1069,8e96e0d3b48cf2f3b209f48fd3998ad6,8
1325,8e96e0d3b48cf2f3b209f48fd3998ad6,7
1583,8e96e0d3b48cf2f3b209f48fd3998ad6,5
1498,8e96e0d3b48cf2f3b209f48fd3998ad6,1
1499,8e96e0d3b48cf2f3b209f48fd3998ad6,4
1518,8e96e0d3b48cf2f3b209f48fd3998ad6,7
1771,8e96e0d3b48cf2f3b209f48fd3998ad6,8
2185,8e96e0d3b48cf2f3b209f48fd3998ad6,1
2338,8e96e0d3b48cf2f3b209f48fd3998ad6,1
2437,8e96e0d3b48cf2f3b209f48fd3998ad6,0
2689,8e96e0d3b48cf2f3b209f48fd3998ad6,10
3039,8e96e0d3b48cf2f3b209f48fd3998ad6,9
3040,8e96e0d3b48cf2f3b209f48fd3998ad6,8
3042,8e96e0d3b48cf2f3b209f48fd3998ad6,9
3051,8e96e0d3b48cf2f3b209f48fd3998ad6,9
3128,8e96e0d3b48cf2f3b209f48fd3998ad6,3
3278,8e96e0d3b48cf2f3b209f48fd3998ad6,5
3351,8e96e0d3b48cf2f3b209f48fd3998ad6,3
3597,8e96e0d3b48cf2f3b209f48fd3998ad6,6
3720,8e96e0d3b48cf2f3b209f48fd3998ad6,5
3867,8e96e0d3b48cf2f3b209f48fd3998ad6,2
4023,8e96e0d3b48cf2f3b209f48fd3998ad6,5
4024,8e96e0d3b48cf2f3b209f48fd3998ad6,3
4033,8e96e0d3b48cf2f3b209f48fd3998ad6,4
4163,8e96e0d3b48cf2f3b209f48fd3998ad6,2
836,550a367ad7a9d6f1b45faad0b9091b55,10
1069,550a367ad7a9d6f1b45faad0b9091b55,2
1325,550a367ad7a9d6f1b45faad0b9091b55,4
1583,550a367ad7a9d6f1b45faad0b9091b55,0
1498,550a367ad7a9d6f1b45faad0b9091b55,5
1499,550a367ad7a9d6f1b45faad0b9091b55,9
1518,550a367ad7a9d6f1b45faad0b9091b55,10
1771,550a367ad7a9d6f1b45faad0b9091b55,10
2185,550a367ad7a9d6f1b45faad0b9091b55,1
2338,550a367ad7a9d6f1b45faad0b9091b55,6
2437,550a367ad7a9d6f1b45faad0b9091b55,3
2689,550a367ad7a9d6f1b45faad0b9091b55,8
3039,550a367ad7a9d6f1b45faad0b9091b55,7
3040,550a367ad7a9d6f1b45faad0b9091b55,8
3042,550a367ad7a9d6f1b45faad0b9091b55,2
3051,550a367ad7a9d6f1b45faad0b9091b55,6
3128,550a367ad7a9d6f1b45faad0b9091b55,1
3278,550a367ad7a9d6f1b45faad0b9091b55,5
3351,550a367ad7a9d6f1b45faad0b9091b55,2
3597,550a367ad7a9d6f1b45faad0b9091b55,0
3720,550a367ad7a9d6f1b45faad0b9091b55,10
3867,550a367ad7a9d6f1b45faad0b9091b55,1
4023,550a367ad7a9d6f1b45faad0b9091b55,8
4024,550a367ad7a9d6f1b45faad0b9091b55,2
4033,550a367ad7a9d6f1b45faad0b9091b55,6
4163,550a367ad7a9d6f1b45faad0b9091b55,0
836,c1f8c52398382aa288ec6d6467ebe6a4,10
1069,c1f8c52398382aa288ec6d6467ebe6a4,9
1325,c1f8c52398382aa288ec6d6467ebe6a4,0
1583,c1f8c52398382aa288ec6d6467ebe6a4,0
1498,c1f8c52398382aa288ec6d6467ebe6a4,6
1499,c1f8c52398382aa288ec6d6467ebe6a4,1
1518,c1f8c52398382aa288ec6d6467ebe6a4,2
1771,c1f8c52398382aa288ec6d6467ebe6a4,10
2185,c1f8c52398382aa288ec6d6467ebe6a4,0
2338,c1f8c52398382aa288ec6d6467ebe6a4,8
2437,c1f8c52398382aa288ec6d6467ebe6a4,7
2689,c1f8c52398382aa288ec6d6467ebe6a4,8
3039,c1f8c52398382aa288ec6d6467ebe6a4,0
3040,c1f8c52398382aa288ec6d6467ebe6a4,3
3042,c1f8c52398382aa288ec6d6467ebe6a4,0
3051,c1f8c52398382aa288ec6d6467ebe6a4,4
3128,c1f8c52398382aa288ec6d6467ebe6a4,4
3278,c1f8c52398382aa288ec6d6467ebe6a4,5
3351,c1f8c52398382aa288ec6d6467ebe6a4,5
3597,c1f8c52398382aa288ec6d6467ebe6a4,9
3720,c1f8c52398382aa288ec6d6467ebe6a4,7
3867,c1f8c52398382aa288ec6d6467ebe6a4,10
4023,c1f8c52398382aa288ec6d6467ebe6a4,0
4024,c1f8c52398382aa288ec6d6467ebe6a4,0
4033,c1f8c52398382aa288ec6d6467ebe6a4,4
4163,c1f8c52398382aa288ec6d6467ebe6a4,7
836,273be5897145d4ced0e3e5140ddfd7b4,10
1069,273be5897145d4ced0e3e5140ddfd7b4,5
1325,273be5897145d4ced0e3e5140ddfd7b4,2
1583,273be5897145d4ced0e3e5140ddfd7b4,10
1498,273be5897145d4ced0e3e5140ddfd7b4,0
1499,273be5897145d4ced0e3e5140ddfd7b4,2
1518,273be5897145d4ced0e3e5140ddfd7b4,5
1771,273be5897145d4ced0e3e5140ddfd7b4,8
2185,273be5897145d4ced0e3e5140ddfd7b4,7
2338,273be5897145d4ced0e3e5140ddfd7b4,7
2437,273be5897145d4ced0e3e5140ddfd7b4,1
2689,273be5897145d4ced0e3e5140ddfd7b4,5
3039,273be5897145d4ced0e3e5140ddfd7b4,0
3040,273be5897145d4ced0e3e5140ddfd7b4,7
3042,273be5897145d4ced0e3e5140ddfd7b4,0
3051,273be5897145d4ced0e3e5140ddfd7b4,0
3128,273be5897145d4ced0e3e5140ddfd7b4,1
3278,273be5897145d4ced0e3e5140ddfd7b4,10
3351,273be5897145d4ced0e3e5140ddfd7b4,1
3597,273be5897145d4ced0e3e5140ddfd7b4,1
3720,273be5897145d4ced0e3e5140ddfd7b4,2
3867,273be5897145d4ced0e3e5140ddfd7b4,4
4023,273be5897145d4ced0e3e5140ddfd7b4,10
4024,273be5897145d4ced0e3e5140ddfd7b4,1
4033,273be5897145d4ced0e3e5140ddfd7b4,7
4163,273be5897145d4ced0e3e5140ddfd7b4,9
836,b1c308815e6b850131b2facc89dda153,0
1069,b1c308815e6b850131b2facc89dda153,9
1325,b1c308815e6b850131b2facc89dda153,4
1583,b1c308815e6b850131b2facc89dda153,3
1498,b1c308815e6b850131b2facc89dda153,3
1499,b1c308815e6b850131b2facc89dda153,7
1518,b1c308815e6b850131b2facc89dda153,5
1771,b1c308815e6b850131b2facc89dda153,7
2185,b1c308815e6b850131b2facc89dda153,9
2338,b1c308815e6b850131b2facc89dda153,2
2437,b1c308815e6b850131b2facc89dda153,0
2689,b1c308815e6b850131b2facc89dda153,10
3039,b1c308815e6b850131b2facc89dda153,4
3040,b1c308815e6b850131b2facc89dda153,1
3042,b1c308815e6b850131b2facc89dda153,4
3051,b1c308815e6b850131b2facc89dda153,3
3128,b1c308815e6b850131b2facc89dda153,8
3278,b1c308815e6b850131b2facc89dda153,7
3351,b1c308815e6b850131b2facc89dda153,0
3597,b1c308815e6b850131b2facc89dda153,3
3720,b1c308815e6b850131b2facc89dda153,2
3867,b1c308815e6b850131b2facc89dda153,6
4023,b1c308815e6b850131b2facc89dda153,10
4024,b1c308815e6b850131b2facc89dda153,10
